ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0030855	epithelial cell differentiation	51/540	466/12927	2.43750104624029e-10	1.09005046787866e-06	9.97066217441026e-07	ENSG00000076826/ENSG00000083307/ENSG00000086062/ENSG00000096696/ENSG00000101144/ENSG00000101680/ENSG00000104413/ENSG00000105325/ENSG00000105329/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000124664/ENSG00000125850/ENSG00000129514/ENSG00000132698/ENSG00000135046/ENSG00000135373/ENSG00000135374/ENSG00000135547/ENSG00000138771/ENSG00000147862/ENSG00000148516/ENSG00000158710/ENSG00000158769/ENSG00000163435/ENSG00000163472/ENSG00000164733/ENSG00000165215/ENSG00000166823/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000173801/ENSG00000175707/ENSG00000178568/ENSG00000186716/ENSG00000081277/ENSG00000005513/ENSG00000062038/ENSG00000052344/ENSG00000104365/ENSG00000085741/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000128422	51	4
GO:0009913	epidermal cell differentiation	27/540	169/12927	1.72784598311531e-09	3.44568770610249e-06	3.15176123385611e-06	ENSG00000083307/ENSG00000096696/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000135046/ENSG00000135547/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000173801/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000128422	27	4
GO:0008544	epidermis development	34/540	257/12927	2.31150785293101e-09	3.44568770610249e-06	3.15176123385611e-06	ENSG00000083307/ENSG00000096696/ENSG00000104290/ENSG00000104413/ENSG00000105427/ENSG00000109062/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000135046/ENSG00000135547/ENSG00000163435/ENSG00000163472/ENSG00000164930/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000173801/ENSG00000175707/ENSG00000186716/ENSG00000196878/ENSG00000225950/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000053747/ENSG00000142168/ENSG00000114251/ENSG00000077782/ENSG00000171243/ENSG00000128422	34	4
GO:0034330	cell junction organization	33/540	260/12927	1.1408020215736e-08	1.27541666011928e-05	1.16662017258816e-05	ENSG00000039068/ENSG00000076826/ENSG00000083307/ENSG00000096696/ENSG00000104332/ENSG00000105329/ENSG00000105699/ENSG00000112378/ENSG00000114346/ENSG00000130202/ENSG00000130545/ENSG00000132470/ENSG00000135862/ENSG00000140832/ENSG00000143217/ENSG00000148498/ENSG00000150054/ENSG00000154639/ENSG00000158769/ENSG00000165215/ENSG00000168036/ENSG00000173801/ENSG00000184349/ENSG00000186716/ENSG00000189058/ENSG00000196878/ENSG00000081277/ENSG00000091409/ENSG00000062038/ENSG00000104365/ENSG00000053747/ENSG00000085741/ENSG00000105245	33	4
GO:0043588	skin development	28/540	224/12927	2.06237786416984e-07	0.000184459076171351	0.000168724218529768	ENSG00000083307/ENSG00000096696/ENSG00000104290/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000132470/ENSG00000135046/ENSG00000163472/ENSG00000164930/ENSG00000167759/ENSG00000167880/ENSG00000168036/ENSG00000171345/ENSG00000171346/ENSG00000172818/ENSG00000173801/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000091409/ENSG00000062038/ENSG00000052344/ENSG00000066322/ENSG00000114251/ENSG00000171243/ENSG00000128422	28	4
GO:0030216	keratinocyte differentiation	20/540	126/12927	2.51820771441174e-07	0.000187690414980822	0.000171679915407088	ENSG00000083307/ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000117595/ENSG00000125850/ENSG00000135046/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000173801/ENSG00000175707/ENSG00000186716/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000114251/ENSG00000128422	20	4
GO:0031424	keratinization	13/540	58/12927	5.72301125457597e-07	0.000345192578211743	0.000315746718513048	ENSG00000096696/ENSG00000105427/ENSG00000112378/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000173801/ENSG00000081277/ENSG00000062038/ENSG00000052344/ENSG00000128422	13	4
GO:0045216	cell-cell junction organization	20/540	133/12927	6.1751802900133e-07	0.000345192578211743	0.000315746718513048	ENSG00000039068/ENSG00000076826/ENSG00000083307/ENSG00000096696/ENSG00000105329/ENSG00000105699/ENSG00000112378/ENSG00000114346/ENSG00000130545/ENSG00000140832/ENSG00000148498/ENSG00000150054/ENSG00000154639/ENSG00000158769/ENSG00000165215/ENSG00000173801/ENSG00000081277/ENSG00000062038/ENSG00000104365/ENSG00000085741	20	4
GO:0034329	cell junction assembly	26/540	215/12927	1.06851286321971e-06	0.000530932169368726	0.000485642220639975	ENSG00000039068/ENSG00000076826/ENSG00000083307/ENSG00000104332/ENSG00000105699/ENSG00000114346/ENSG00000130545/ENSG00000132470/ENSG00000135862/ENSG00000140832/ENSG00000148498/ENSG00000150054/ENSG00000158769/ENSG00000165215/ENSG00000168036/ENSG00000173801/ENSG00000184349/ENSG00000186716/ENSG00000189058/ENSG00000196878/ENSG00000081277/ENSG00000091409/ENSG00000062038/ENSG00000104365/ENSG00000053747/ENSG00000085741	26	4
GO:0070268	cornification	11/540	49/12927	4.19478384395286e-06	0.00187590733501572	0.00171588737027377	ENSG00000096696/ENSG00000112378/ENSG00000163472/ENSG00000167759/ENSG00000167880/ENSG00000171345/ENSG00000171346/ENSG00000173801/ENSG00000081277/ENSG00000052344/ENSG00000128422	11	4
GO:0016331	morphogenesis of embryonic epithelium	18/540	129/12927	6.66583304757285e-06	0.00270996412624962	0.00247879686343235	ENSG00000083307/ENSG00000101144/ENSG00000104290/ENSG00000104332/ENSG00000105329/ENSG00000125850/ENSG00000137203/ENSG00000138771/ENSG00000164930/ENSG00000166145/ENSG00000168036/ENSG00000170549/ENSG00000175707/ENSG00000005513/ENSG00000106078/ENSG00000081479/ENSG00000110195/ENSG00000114251	18	4
GO:0120192	tight junction assembly	11/540	52/12927	7.76152952752133e-06	0.00289246333725628	0.00264572839859192	ENSG00000083307/ENSG00000105699/ENSG00000114346/ENSG00000130545/ENSG00000140832/ENSG00000148498/ENSG00000150054/ENSG00000158769/ENSG00000165215/ENSG00000104365/ENSG00000085741	11	4
GO:0001838	embryonic epithelial tube formation	16/540	109/12927	1.12157117837663e-05	0.00385820485361562	0.0035290895539851	ENSG00000083307/ENSG00000101144/ENSG00000104290/ENSG00000104332/ENSG00000105329/ENSG00000125850/ENSG00000138771/ENSG00000164930/ENSG00000166145/ENSG00000168036/ENSG00000170549/ENSG00000005513/ENSG00000106078/ENSG00000081479/ENSG00000110195/ENSG00000114251	16	4
